Word base            L.key                Suffixes id          W.form key                     W.form
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/M#2             tolikima
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/F#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/F#2             tolikima
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/N#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/N#2             tolikima
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/M#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/M#2             tolikima
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/F#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/F#2             tolikima
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/N#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/N#2             tolikima
toliko               FX#ADV#KOL.KOLIKO    -                    -                              toliko
trebati              CH#V#                -                    V#ADV_PAS#|#1                  trebavši
trebati              CH#V#                -                    V#ADV_PRE#|#1                  trebajući
trebati              CH#V#                V##AOR//             V#AOR#|S/1#1                   trebah
trebati              CH#V#                V##AOR//             V#AOR#|S/2#1                   treba
trebati              CH#V#                V##AOR//             V#AOR#|S/3#1                   treba
trebati              CH#V#                V##AOR//             V#AOR#|P/1#1                   trebasmo
trebati              CH#V#                V##AOR//             V#AOR#|P/2#1                   trebaste
trebati              CH#V#                V##AOR//             V#AOR#|P/3#1                   trebaše
trebati              CH#V#                V##PRE/a/            V#PRE#|S/1#1                   trebam
trebati              CH#V#                V##PRE/a/            V#PRE#|S/2#1                   trebaš
trebati              CH#V#                V##PRE/a/            V#PRE#|S/3#1                   treba
trebati              CH#V#                V##PRE/a/            V#PRE#|P/1#1                   trebamo
trebati              CH#V#                V##PRE/a/            V#PRE#|P/2#1                   trebate
trebati              CH#V#                V##PRE/a/            V#PRE#|P/3#1                   trebaju
trebati              CH#V#                V##VA_A//0           V#VA_A#|S/M#1                  trebao
trebati              CH#V#                V##VA_A//0           V#VA_A#|S/F#1                  trebala
trebati              CH#V#                V##VA_A//0           V#VA_A#|S/N#1                  trebalo
trebati              CH#V#                V##VA_A//0           V#VA_A#|P/M#1                  trebali
trebati              CH#V#                V##VA_A//0           V#VA_A#|P/F#1                  trebale
trebati              CH#V#                V##VA_A//0           V#VA_A#|P/N#1                  trebala
tres                 FX#EXCL#ONO          -                    -                              tres
triput               FX#ADV#KOL.KOLIKO    -                    -                              triput
tu                   FX#ADV#MJE.GDJE      -                    -                              tu
tuda                 FX#ADV#MJE.KUDA      -                    -                              tuda
tzv.                 FX#ABBR#OTH          -                    -                              tzv.
u                    FX#EXCL#OSJ          -                    -                              u
u                    FX#PREP#UZ_A         -                    -                              u
u                    FX#PREP#UZ_G         -                    -                              u
u                    FX#PREP#UZ_L         -                    -                              u
uaman                FX#ADV#POS.S_ISHOD   -                    -                              uaman
uf                   FX#EXCL#OSJ          -                    -                              uf
uh                   FX#EXCL#OSJ          -                    -                              uh
uistinu              FX#ADV#OST.POUZD     -                    -                              uistinu
umjesto              FX#PREP#UZ_G         -                    -                              umjesto
unatoč               FX#PREP#UZ_D         -                    -                              unatoč
unutra               FX#ADV#MJE.GDJE      -                    -                              unutra
ur.                  FX#ABBR#OTH          -                    -                              ur.
uskoro               FX#ADV#VRE.KADA      -                    -                              uskoro
usp.                 FX#ABBR#OTH          -                    -                              usp.
usprkos              FX#PREP#UZ_D         -                    -                              usprkos
utaman               FX#ADV#POS.S_ISHOD   -                    -                              utaman
uvijek               FX#ADV#VRE.KADA      -                    -                              uvijek
uz                   FX#PREP#UZ_A         -                    -                              uz
uza                  FX#PREP#UZ_A         -                    -                              uza
uzagrapce            FX#ADV#NAC.KAKO      -                    -                              uzagrapce
uzalud               FX#ADV#POS.S_ISHOD   -                    -                              uzalud
uzduž                FX#PREP#UZ_G         -                    -                              uzduž
v.                   FX#ABBR#OTH          -                    -                              v.
valjda               FX#ADV#OST.POUZD_VM  -                    -                              valjda
van                  FX#ADV#MJE.KAMO      -                    -                              van
van                  FX#PREP#UZ_G         -                    -                              van
vani                 FX#ADV#MJE.GDJE      -                    -                              vani
već                  FX#ADV#VRE.KADA      -                    -                              već
već                  FX#CONJ#PRI          -                    -                              već
večeras              FX#ADV#VRE.KADA      -                    -                              večeras
vi                   CH#PRON.OSO#         PRON.OSO#P/2#vi      PRON.OSO#P/2#|N#1              vi
vi                   CH#PRON.OSO#         PRON.OSO#P/2#vi      PRON.OSO#P/2#|G#1              vas
vi                   CH#PRON.OSO#         PRON.OSO#P/2#vi      PRON.OSO#P/2#|D#1              vama
vi                   CH#PRON.OSO#         PRON.OSO#P/2#vi      PRON.OSO#P/2#|D#2              vam
vi                   CH#PRON.OSO#         PRON.OSO#P/2#vi      PRON.OSO#P/2#|A#1              vas
vi                   CH#PRON.OSO#         PRON.OSO#P/2#vi      PRON.OSO#P/2#|V#1              vi
vi                   CH#PRON.OSO#         PRON.OSO#P/2#vi      PRON.OSO#P/2#|L#1              vama
vi                   CH#PRON.OSO#         PRON.OSO#P/2#vi      PRON.OSO#P/2#|I#1              vama
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/N/M#1          vaš
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/N/F#1          vaša
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/N/N#1          vaše
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/G/M#1          vašeg
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/G/M#2          vašega
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/G/F#1          vaše
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/G/N#1          vašeg
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/G/N#2          vašega
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/D/M#1          vašem
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/D/M#2          vašemu
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/D/F#1          vašoj
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/D/N#1          vašem
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/D/N#2          vašemu
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/A/M#1          vašeg
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/A/M#2          vašega
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/A/M#3          vaš
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/A/F#1          vašu
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/A/N#1          vaše
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/V/M#1          vaš
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/V/F#1          vaša
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/V/N#1          vaše
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/L/M#1          vašem
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/L/M#2          vašemu
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/L/F#1          vašoj
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/L/N#1          vašem
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/L/N#2          vašemu
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/I/M#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/I/F#1          vašom
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|S/I/N#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/N/M#1          vaši
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/N/F#1          vaše
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/N/N#1          vaša
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/G/M#1          vaših
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/G/F#1          vaših
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/G/N#1          vaših
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/D/M#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/D/M#2          vašima
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/D/F#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/D/F#2          vašima
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/D/N#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/D/N#2          vašima
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/A/M#1          vaše
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/A/F#1          vaše
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/A/N#1          vaša
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/V/M#1          vaši
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/V/F#1          vaše
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/V/N#1          vaša
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/L/M#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/L/M#2          vašima
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/L/F#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/L/F#2          vašima
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/L/N#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/L/N#2          vašima
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/I/M#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/I/M#2          vašima
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/I/F#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/I/F#2          vašima
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/I/N#1          vašim
vi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/2#|P/I/N#2          vašima
više                 FX#ADV#KOL.KOLIKO    -                    -                              više
više                 FX#PREP#UZ_G         -                    -                              više
vjerojatno           FX#ADV#OST.POUZD_VM_PP -                    -                              vjerojatno
vrh                  FX#PREP#UZ_G         -                    -                              vrh
za                   FX#PREP#UZ_A         -                    -                              za
za                   FX#PREP#UZ_G         -                    -                              za
za                   FX#PREP#UZ_I         -                    -                              za
zacijelo             FX#ADV#OST.POUZD_VM  -                    -                              zacijelo
zaista               FX#ADV#OST.POUZD     -                    -                              zaista
zar                  FX#PART#ALL          -                    -                              zar
zasigurno            FX#ADV#OST.POUZD_VM_PP -                    -                              zasigurno
zatim                FX#ADV#VRE.KADA      -                    -                              zatim
zato                 FX#ADV#UZR.ZASTO     -                    -                              zato
zbilja               FX#ADV#OST.POUZD     -                    -                              zbilja
zbog                 FX#PREP#UZ_G         -                    -                              zbog
zimus                FX#ADV#VRE.KADA      -                    -                              zimus
zum                  FX#EXCL#ONO          -                    -                              zum
ćap                  FX#EXCL#ONO          -                    -                              ćap
čak                  FX#ADV#OST.RAZN      -                    -                              čak
čelo                 FX#PREP#UZ_G         -                    -                              čelo
često                FX#ADV#VRE.KADA      -                    -                              često
četveronoške         FX#ADV#NAC.KAKO      -                    -                              četveronoške
čiji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/N/M#1         čiji
čiji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/N/F#1         čija
čiji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/N/N#1         čije
